machine_id,date,week,month,month_name,year,assembly_line_no,total_records,failure_count,avg_spindle_speed,avg_torque,avg_vibration,avg_voltage,avg_cutting,availability,performance,quality,oee,oee_class,line_label
Makino-L2-Unit1-2015,2022-04-18,16,4,April,2022,Shopfloor-L2,7,3,19108.714285714286,25.795263795714284,24.317857142857143,348.7142857142857,2.8000000000000003,0.5714,0.692,0.396,0.1566,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-19,16,4,April,2022,Shopfloor-L2,3,2,21926.333333333332,25.085963133333333,26.552333333333333,368.0,2.6799999999999997,0.3333,0.7941,0.2809,0.0744,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-20,16,4,April,2022,Shopfloor-L2,5,3,18690.4,26.354297876000004,27.615,335.4,2.468,0.4,0.6769,0.2801,0.0758,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-21,16,4,April,2022,Shopfloor-L2,1,1,25528.0,15.90071615,21.862,420.0,2.63,0.0,0.9245,0.2726,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-22,16,4,April,2022,Shopfloor-L2,4,2,20109.0,24.48522155,26.61575,356.25,2.75,0.5,0.7282,0.3297,0.12,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-23,16,4,April,2022,Shopfloor-L2,4,0,20585.75,33.17192032,22.405250000000002,369.5,2.91,1.0,0.7455,0.562,0.419,Needs Improvement (40–64%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-24,16,4,April,2022,Shopfloor-L2,4,0,20586.25,30.929929440000002,24.1965,367.5,2.4675,1.0,0.7455,0.527,0.3929,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-25,17,4,April,2022,Shopfloor-L2,5,3,22395.6,26.593292738000002,21.646,319.4,2.852,0.4,0.8111,0.3968,0.1287,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-26,17,4,April,2022,Shopfloor-L2,1,0,20441.0,23.35511961,18.979,393.0,2.69,1.0,0.7403,0.629,0.4656,Needs Improvement (40–64%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-27,17,4,April,2022,Shopfloor-L2,4,4,20346.75,25.6388611925,20.46525,322.75,2.8425000000000002,0.0,0.7369,0.2999,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-28,17,4,April,2022,Shopfloor-L2,4,1,21965.0,23.947996737500002,26.5605,349.5,2.4425,0.75,0.7955,0.4058,0.2421,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-29,17,4,April,2022,Shopfloor-L2,5,3,22450.4,19.140944226,27.432800000000004,334.6,3.3259999999999996,0.4,0.813,0.2837,0.0923,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-04-30,17,4,April,2022,Shopfloor-L2,3,1,17776.0,21.023997259999998,25.38033333333333,358.3333333333333,2.61,0.6667,0.6438,0.4038,0.1733,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-01,17,5,May,2022,Shopfloor-L2,3,2,20801.0,17.297205469999998,21.182666666666666,338.6666666666667,3.0966666666666662,0.3333,0.7533,0.3859,0.0969,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-02,18,5,May,2022,Shopfloor-L2,2,0,20691.0,23.073225385,22.5505,317.0,2.505,1.0,0.7493,0.5592,0.419,Needs Improvement (40–64%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-03,18,5,May,2022,Shopfloor-L2,2,0,19245.0,27.263645635,18.8075,337.0,2.835,1.0,0.697,0.6323,0.4407,Needs Improvement (40–64%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-04,18,5,May,2022,Shopfloor-L2,5,4,21568.0,17.382413437999997,28.062599999999996,330.0,3.094,0.2,0.7811,0.2114,0.033,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-05,18,5,May,2022,Shopfloor-L2,2,0,17697.5,29.302595015,25.0435,359.0,2.975,1.0,0.6409,0.5104,0.3271,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-06,18,5,May,2022,Shopfloor-L2,1,1,27957.0,25.92885075,26.293,399.0,3.93,0.0,1.0,0.186,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-07,18,5,May,2022,Shopfloor-L2,1,0,20802.0,22.94981252,27.86,352.0,2.89,1.0,0.7533,0.4554,0.343,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-09,19,5,May,2022,Shopfloor-L2,1,0,16198.0,22.96858311,34.036,357.0,1.86,1.0,0.5866,0.3346,0.1963,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-10,19,5,May,2022,Shopfloor-L2,4,3,21817.25,27.5572239125,34.36775,322.0,3.0533333333333332,0.25,0.7901,0.1031,0.0204,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-11,19,5,May,2022,Shopfloor-L2,2,0,20707.0,32.78103937,32.1405,316.0,2.885,1.0,0.7499,0.3717,0.2787,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-12,19,5,May,2022,Shopfloor-L2,2,0,20657.5,27.797787205000002,31.222,331.0,2.58,1.0,0.7481,0.3896,0.2915,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-13,19,5,May,2022,Shopfloor-L2,1,1,23432.0,25.8041187,23.535,373.0,3.67,0.0,0.8486,0.2399,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-14,19,5,May,2022,Shopfloor-L2,3,2,22438.0,22.24910948666667,19.918333333333333,295.0,2.766666666666667,0.3333,0.8126,0.4106,0.1112,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-15,19,5,May,2022,Shopfloor-L2,3,1,20637.666666666668,29.001259843333333,25.036333333333335,334.3333333333333,2.49,0.6667,0.7474,0.4106,0.2046,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-16,20,5,May,2022,Shopfloor-L2,2,0,19908.5,23.15125363,22.143,346.0,1.99,1.0,0.721,0.5671,0.4089,Needs Improvement (40–64%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-18,20,5,May,2022,Shopfloor-L2,3,2,16745.333333333332,23.27880676,27.107333333333333,342.3333333333333,3.3066666666666666,0.3333,0.6064,0.2701,0.0546,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-19,20,5,May,2022,Shopfloor-L2,2,1,23659.0,24.439534865,24.368000000000002,326.0,2.8150000000000004,0.5,0.8568,0.3736,0.1601,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-25,21,5,May,2022,Shopfloor-L2,2,2,18467.0,25.85162723,26.8845,332.0,3.54,0.0,0.6688,0.1744,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-26,21,5,May,2022,Shopfloor-L2,1,0,20692.0,,25.455,344.0,2.02,1.0,0.7494,0.5024,0.3765,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-05-31,22,5,May,2022,Shopfloor-L2,1,1,18461.0,25.86002925,30.791,360.0,3.55,0.0,0.6686,0.0981,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-06-01,22,6,June,2022,Shopfloor-L2,1,1,21951.0,15.90071615,25.308,451.0,3.58,0.0,0.795,0.2052,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-06-04,22,6,June,2022,Shopfloor-L2,1,1,18460.0,17.89931102,21.352,387.0,2.46,0.0,0.6685,0.2826,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-06-13,24,6,June,2022,Shopfloor-L2,1,1,18458.0,15.90071615,30.389,347.0,2.5,0.0,0.6685,0.1059,0.0,Poor (<40%),Shopfloor-L2
Makino-L2-Unit1-2015,2022-06-19,24,6,June,2022,Shopfloor-L2,1,0,13272.0,34.97300419,21.42,415.0,3.0,1.0,0.4806,0.5813,0.2794,Poor (<40%),Shopfloor-L2
Makino-L3-Unit1-2015,2021-11-24,47,11,November,2021,Shopfloor-L3,1,1,0.0,29.00552889,24.067,328.0,2.26,0.0,0.0,0.2295,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2021-12-27,52,12,December,2021,Shopfloor-L3,1,1,26526.0,23.89040685,34.677,335.0,2.85,0.0,0.9606,0.0221,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2021-12-28,52,12,December,2021,Shopfloor-L3,1,0,20671.0,34.97300419,31.434,359.0,2.9,1.0,0.7486,0.3855,0.2886,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2021-12-29,52,12,December,2021,Shopfloor-L3,2,0,16234.5,23.248729115,29.013,359.0,2.3,1.0,0.5879,0.4328,0.2545,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2021-12-30,52,12,December,2021,Shopfloor-L3,1,0,14152.0,23.13778898,21.132,390.0,2.92,1.0,0.5125,0.5869,0.3008,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2021-12-31,52,12,December,2021,Shopfloor-L3,1,1,19851.0,24.04926704,30.608,325.0,3.55,0.0,0.7189,0.1016,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-05,1,1,January,2022,Shopfloor-L3,1,0,20651.0,23.11762142,25.382,319.0,2.17,1.0,0.7479,0.5038,0.3768,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-06,1,1,January,2022,Shopfloor-L3,1,1,27957.0,16.44955444,16.835,309.0,3.93,0.0,1.0,0.3709,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-07,1,1,January,2022,Shopfloor-L3,1,0,17726.0,23.033967,22.476,409.0,3.0,1.0,0.6419,0.5606,0.3599,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-09,1,1,January,2022,Shopfloor-L3,1,1,27613.0,16.96410507,18.976,315.0,2.94,0.0,1.0,0.329,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-10,2,1,January,2022,Shopfloor-L3,1,0,20747.0,23.01065214,22.487,341.0,3.0,1.0,0.7513,0.5604,0.4211,Needs Improvement (40–64%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-11,2,1,January,2022,Shopfloor-L3,2,1,20634.0,23.604103594999998,25.424500000000002,388.5,2.81,0.5,0.7473,0.353,0.1319,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-12,2,1,January,2022,Shopfloor-L3,2,2,22476.5,24.18643321,27.267000000000003,322.0,2.62,0.0,0.814,0.167,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-13,2,1,January,2022,Shopfloor-L3,1,1,19763.0,24.15635278,23.993,341.0,2.91,0.0,0.7157,0.231,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-14,2,1,January,2022,Shopfloor-L3,1,1,19990.0,14.20288973,12.992,361.0,2.92,0.0,0.7239,0.446,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-16,2,1,January,2022,Shopfloor-L3,3,2,21370.0,17.305578530000002,22.842666666666663,331.6666666666667,2.813333333333333,0.3333,0.7739,0.3534,0.0912,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-18,3,1,January,2022,Shopfloor-L3,1,1,17919.0,23.978001,29.898,322.0,3.49,0.0,0.6489,0.1155,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-19,3,1,January,2022,Shopfloor-L3,3,2,18375.666666666668,25.49305416,21.094666666666665,378.0,2.8333333333333335,0.3333,0.6655,0.3876,0.086,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-21,3,1,January,2022,Shopfloor-L3,4,2,18643.25,24.8527952425,23.3355,366.0,3.0075000000000003,0.5,0.6752,0.3938,0.1329,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-22,3,1,January,2022,Shopfloor-L3,4,1,22464.0,21.4572415525,28.43175,362.0,2.385,0.75,0.8135,0.3692,0.2253,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-24,4,1,January,2022,Shopfloor-L3,6,3,18991.666666666668,26.751386381666666,25.052833333333336,326.5,2.668333333333333,0.5,0.6878,0.3602,0.1239,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-25,4,1,January,2022,Shopfloor-L3,1,0,21211.0,33.35511961,24.802,365.0,3.06,1.0,0.7682,0.5151,0.3957,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-26,4,1,January,2022,Shopfloor-L3,5,2,17600.4,29.371829784,29.363800000000005,338.2,3.102,0.6,0.6374,0.306,0.117,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-27,4,1,January,2022,Shopfloor-L3,1,0,18436.0,31.62033518,11.396,449.0,2.88,1.0,0.6677,0.7772,0.5189,Needs Improvement (40–64%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-28,4,1,January,2022,Shopfloor-L3,5,1,19775.2,33.095022038,27.052999999999997,407.4,2.436,0.8,0.7162,0.4111,0.2355,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-29,4,1,January,2022,Shopfloor-L3,3,2,22830.666666666668,21.196697233333335,27.747666666666664,358.6666666666667,2.793333333333333,0.3333,0.8268,0.2576,0.071,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-30,4,1,January,2022,Shopfloor-L3,5,3,21104.4,22.489396482,24.091,330.8,2.742,0.4,0.7643,0.349,0.1067,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-01-31,5,1,January,2022,Shopfloor-L3,5,4,20016.4,21.253106018,28.727600000000002,360.8,2.782,0.2,0.7249,0.1984,0.0288,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-01,5,2,February,2022,Shopfloor-L3,4,2,20649.25,21.6068219675,27.7115,338.75,3.0075,0.5,0.7478,0.3083,0.1153,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-02,5,2,February,2022,Shopfloor-L3,4,2,23496.5,22.941615065,33.082,351.0,3.265,0.5,0.8509,0.2033,0.0865,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-03,5,2,February,2022,Shopfloor-L3,6,3,21174.166666666668,25.444783336666664,27.751666666666665,343.0,3.233333333333333,0.5,0.7668,0.3075,0.1179,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-04,5,2,February,2022,Shopfloor-L3,4,3,22047.0,24.029551135,26.53975,386.75,3.3674999999999997,0.25,0.7984,0.2562,0.0511,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-05,5,2,February,2022,Shopfloor-L3,3,0,17216.666666666668,34.82586337,19.26,362.3333333333333,2.9133333333333336,1.0,0.6235,0.6235,0.3887,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-06,5,2,February,2022,Shopfloor-L3,7,2,21988.85714285714,24.18981971285714,23.645285714285713,340.85714285714283,2.654285714285714,0.7143,0.7963,0.452,0.2571,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-07,6,2,February,2022,Shopfloor-L3,6,2,18231.833333333332,26.217510281666666,23.0355,332.6666666666667,2.4633333333333334,0.6667,0.6603,0.4497,0.1979,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-08,6,2,February,2022,Shopfloor-L3,6,4,20047.333333333332,25.907765135000002,25.784166666666664,360.5,2.5866666666666664,0.3333,0.726,0.2959,0.0716,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-09,6,2,February,2022,Shopfloor-L3,8,4,20474.125,21.176873134999997,22.039,343.0,2.62375,0.5,0.7415,0.4192,0.1554,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-10,6,2,February,2022,Shopfloor-L3,3,2,20637.666666666668,21.895807993333335,26.445000000000004,352.3333333333333,3.4299999999999997,0.3333,0.7474,0.283,0.0705,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-11,6,2,February,2022,Shopfloor-L3,8,5,21097.5,22.644310524999998,24.796875,326.625,2.99375,0.375,0.764,0.3277,0.0939,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-12,6,2,February,2022,Shopfloor-L3,8,2,21695.875,22.840399273750002,28.43475,360.0,2.8075,0.75,0.7857,0.3691,0.2175,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-13,6,2,February,2022,Shopfloor-L3,5,2,21702.8,22.12211606,27.0858,359.2,2.7600000000000002,0.6,0.786,0.3505,0.1653,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-14,7,2,February,2022,Shopfloor-L3,10,3,22726.9,28.202859635,25.1553,365.4,2.584,0.7,0.8231,0.4182,0.241,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-15,7,2,February,2022,Shopfloor-L3,5,3,17902.6,28.578941421999996,24.2272,392.4,2.6,0.4,0.6483,0.3464,0.0898,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-16,7,2,February,2022,Shopfloor-L3,9,8,22359.0,24.685985277777778,21.47277777777778,359.77777777777777,3.2155555555555555,0.1111,0.8097,0.3136,0.0282,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-17,7,2,February,2022,Shopfloor-L3,11,5,18921.636363636364,28.21576634090909,25.291363636363634,338.72727272727275,3.1627272727272726,0.5455,0.6852,0.3692,0.138,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-18,7,2,February,2022,Shopfloor-L3,12,7,22116.416666666668,28.59036930166667,21.836083333333335,330.5833333333333,3.015833333333333,0.4167,0.8009,0.3981,0.1329,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-19,7,2,February,2022,Shopfloor-L3,9,4,19770.222222222223,21.819523436666667,23.928777777777775,342.375,2.6122222222222224,0.5556,0.716,0.3989,0.1587,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-20,7,2,February,2022,Shopfloor-L3,11,5,21654.0,27.839964636363632,26.518090909090912,361.90909090909093,2.8918181818181816,0.5455,0.7842,0.3452,0.1477,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-21,8,2,February,2022,Shopfloor-L3,10,2,16787.8,22.411274427000002,25.5334,367.4,2.948,0.8,0.608,0.4408,0.2144,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-22,8,2,February,2022,Shopfloor-L3,15,6,20944.2,25.675976216,23.543333333333333,348.73333333333335,2.8040000000000003,0.6,0.7585,0.4197,0.191,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-23,8,2,February,2022,Shopfloor-L3,12,9,22582.916666666668,24.85399316666667,25.44241666666667,342.4166666666667,3.124166666666667,0.25,0.8178,0.2776,0.0568,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-24,8,2,February,2022,Shopfloor-L3,14,9,21385.428571428572,26.416334062857143,26.251714285714286,371.0,2.9269230769230767,0.3571,0.7745,0.2939,0.0813,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-25,8,2,February,2022,Shopfloor-L3,9,5,19026.11111111111,25.105805763333333,27.232666666666667,343.77777777777777,2.911111111111111,0.4444,0.689,0.301,0.0922,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-26,8,2,February,2022,Shopfloor-L3,4,3,20321.0,23.515287264999998,17.770500000000002,353.25,2.5525,0.25,0.7359,0.4276,0.0787,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-27,8,2,February,2022,Shopfloor-L3,5,3,21362.6,25.007203618,24.7436,358.2,3.3920000000000003,0.4,0.7736,0.3363,0.1041,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-02-28,9,2,February,2022,Shopfloor-L3,11,8,21580.454545454544,25.493561730909093,26.62781818181818,341.3636363636364,3.1318181818181823,0.2727,0.7815,0.2613,0.0557,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-01,9,3,March,2022,Shopfloor-L3,6,2,19425.666666666668,22.235820398333335,21.377,376.3333333333333,2.4499999999999997,0.6667,0.7035,0.4821,0.2261,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-02,9,3,March,2022,Shopfloor-L3,5,3,22087.4,20.012612252,29.285199999999996,377.0,2.284,0.4,0.7999,0.2475,0.0792,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-03,9,3,March,2022,Shopfloor-L3,8,3,22157.125,24.0737375525,29.790375,322.75,2.53625,0.625,0.8024,0.3051,0.153,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-04,9,3,March,2022,Shopfloor-L3,12,5,17888.75,25.683864755000002,25.820333333333334,342.9166666666667,2.796666666666667,0.5833,0.6478,0.3702,0.1399,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-05,9,3,March,2022,Shopfloor-L3,9,4,19515.0,25.80192477,28.209111111111113,318.6666666666667,2.3800000000000003,0.5556,0.7067,0.3152,0.1238,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-06,9,3,March,2022,Shopfloor-L3,11,6,22075.272727272728,23.117981665454547,24.531818181818185,366.1818181818182,3.0072727272727273,0.4545,0.7995,0.3568,0.1297,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-07,10,3,March,2022,Shopfloor-L3,9,2,18462.0,28.723573839999997,28.297777777777778,341.22222222222223,2.5444444444444443,0.7778,0.6686,0.3801,0.1977,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-08,10,3,March,2022,Shopfloor-L3,15,8,19249.4,22.38142485,23.907666666666668,339.6666666666667,2.393333333333333,0.4667,0.6971,0.3726,0.1212,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-09,10,3,March,2022,Shopfloor-L3,10,6,21957.6,27.513298769,24.9161,359.0,2.873333333333333,0.4,0.7952,0.3329,0.1059,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-10,10,3,March,2022,Shopfloor-L3,7,4,18735.571428571428,23.416769881428568,27.096,364.7142857142857,2.775714285714286,0.4286,0.6785,0.2989,0.0869,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-11,10,3,March,2022,Shopfloor-L3,16,10,21796.875,26.452853819375,25.045625,333.0,2.7775,0.375,0.7894,0.3229,0.0956,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-12,10,3,March,2022,Shopfloor-L3,7,7,22892.428571428572,26.943494064285716,22.584285714285716,341.42857142857144,3.46,0.0,0.829,0.2585,0.0,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-13,10,3,March,2022,Shopfloor-L3,11,8,20880.909090909092,25.548493054545453,22.88490909090909,323.8181818181818,2.859090909090909,0.2727,0.7562,0.3344,0.069,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-14,11,3,March,2022,Shopfloor-L3,13,6,19948.53846153846,26.450344310769232,24.94930769230769,329.84615384615387,2.6438461538461535,0.5385,0.7224,0.3738,0.1454,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-15,11,3,March,2022,Shopfloor-L3,20,9,16749.2,27.53523092842105,25.6558,362.8,2.9245,0.55,0.6066,0.3634,0.1213,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-16,11,3,March,2022,Shopfloor-L3,12,6,20328.333333333332,29.196506695833335,24.916166666666665,342.75,2.405,0.5,0.7362,0.3629,0.1336,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-17,11,3,March,2022,Shopfloor-L3,10,3,20637.3,24.165450732,27.520999999999997,354.2,2.549,0.7,0.7474,0.372,0.1946,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-18,11,3,March,2022,Shopfloor-L3,10,7,13099.7,24.458375323,28.1804,363.8,2.16,0.3,0.4744,0.2391,0.034,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-19,11,3,March,2022,Shopfloor-L3,19,8,16439.736842105263,27.17664782157895,26.86926315789474,351.36842105263156,2.360526315789474,0.5789,0.5954,0.3484,0.1201,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-20,11,3,March,2022,Shopfloor-L3,8,3,19999.875,24.848539000000002,26.332,324.125,2.85625,0.625,0.7243,0.3727,0.1687,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-21,12,3,March,2022,Shopfloor-L3,9,6,20293.11111111111,28.844887823333334,23.26011111111111,325.0,2.821111111111111,0.3333,0.7349,0.3453,0.0846,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-22,12,3,March,2022,Shopfloor-L3,18,4,18579.29411764706,27.727189945294118,24.29427777777778,372.3888888888889,2.892777777777778,0.7778,0.6728,0.4584,0.2399,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-23,12,3,March,2022,Shopfloor-L3,13,5,19504.615384615383,24.913987174615386,25.068615384615384,341.53846153846155,2.55,0.6154,0.7064,0.3945,0.1715,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-24,12,3,March,2022,Shopfloor-L3,9,5,21876.666666666668,31.143837861111113,22.961222222222222,351.3333333333333,2.6755555555555555,0.4444,0.7923,0.3845,0.1354,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-25,12,3,March,2022,Shopfloor-L3,9,3,19486.88888888889,30.72003560875,26.102444444444444,367.1111111111111,2.6166666666666667,0.6667,0.7057,0.3897,0.1834,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-26,12,3,March,2022,Shopfloor-L3,7,5,22539.0,29.487806194285717,28.50957142857143,346.14285714285717,2.9585714285714286,0.2857,0.8162,0.2284,0.0533,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-27,12,3,March,2022,Shopfloor-L3,13,8,20561.76923076923,24.351941770769233,23.345000000000002,336.84615384615387,3.046923076923077,0.3846,0.7446,0.359,0.1028,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-28,13,3,March,2022,Shopfloor-L3,15,10,20008.133333333335,25.842402290666666,25.207933333333337,355.2,2.81,0.3333,0.7246,0.3072,0.0742,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-29,13,3,March,2022,Shopfloor-L3,9,4,22812.333333333332,25.62105472333333,21.301000000000002,343.22222222222223,2.6888888888888887,0.5556,0.8261,0.4502,0.2067,Poor (<40%),Shopfloor-L3
Makino-L3-Unit1-2015,2022-03-30,13,3,March,2022,Shopfloor-L3,9,4,19738.222222222223,20.70607877333333,26.470333333333333,338.55555555555554,2.5633333333333335,0.5556,0.7148,0.3492,0.1387,Poor (<40%),Shopfloor-L3
